site_id,closest_gage,gage_riv_dist_m
907ST0033,11023000,7042.8899910551245
907ST0469,11023000,6522.404508461341
907ST0499,11022200,28221.11561483342
907ST0786,11022200,3528.416233525665
907ST0926,11023000,9068.685049680593
907ST1432,11023000,72.4783167325636
907ST1434,11023000,6108.14687921191
907ST1435,11023000,908.2173710604884
907ST1436,11023000,1614.2091794439673
907ST1437,11022500,2034.1925713670564
907ST1438,11022200,6537.540808481939
907ST1439,11023000,5835.802563812334
907ST1440,11023000,2061.7145668181233
907ST1621,11022480,2402.6492945270556
907SYCAM,11023330,124487.33139143464
9080,11023000,31519.461342360468
908CB111,11023000,47938.4674586249
908CB129a,11023000,38105.73170153199
908CB1518,11023000,38204.6312747193
908CB1518a,11023000,38204.6312747193
908CB312,11023000,47802.021382590734
908CB31c,11023000,47802.021382590734
908CB32,11023000,47802.021382590734
908CB321,11023000,47662.24160496101
908CB513,11023000,46849.0977268074
908CB54,11023000,46939.45946359884
908CB54a,11023000,46939.45946359884
908CB614,11023000,46798.30973411494
908CB615,11023000,46798.30973411494
908CB615a,11023000,46798.30973411494
908CB616,11023000,46763.11597907861
908CB616a,11023000,46763.11597907861
908CB617,11023000,46798.30973411494
908CB619,11023000,46798.30973411494
908CB620,11023000,45967.26941344019
908CB65a,11023000,46798.30973411494
908CB76,11023000,45967.26941344019
908CB77,11023000,45967.26941344019
908CB77a,11023000,45967.26941344019
908CB822,11023000,45967.26941344019
908CB88,11023000,40731.205324923256
908CHI805,11023000,66272.63626907139
908CLCANB,11023000,62781.6450580383
908SB1212a,11023000,38105.73170153199
908SB612,11023000,46521.09338902186
908SB93b,11023000,40665.55712774974
908SB93e,11023000,40665.55712774974
908SB93i,11023000,40665.55712774974
908SDBNTC,11023000,37606.36283221484
908ST0263,11023000,66200.44196672336
908ST0764,11023000,47802.021382590734
908ST1186,11023000,12347.723645101794
908ST1267,11023000,34059.54646112273
908ST1385,11023000,62056.838584799756
908ST1386,11023000,62504.739551550585
908ST1400,11023000,47802.021382590734
908ST1416,11023000,58374.15235333136
908SUP095,11023000,54814.01084272266
908SUP096,11023000,63404.06243230744
909L17054,11016200,10198.223314779922
909M24923,11014000,44294.16289464956
909M24925,11015000,2234.288076666376
909M24937,11015000,11307.694695402926
909NP9DCC,11015000,9693.387690395954
909NP9UNT,11015000,7583.84559313097
909RALPH2,11014000,56408.160005856014
909S00282,11015000,6549.714964916679
909SHAR02,11016200,5378.293215642416
909SLAW02,11016200,10770.36073285677
909SSWR01,11015000,13371.467225931676
909SSWR02,11015000,927.5220982957055
909SSWR03,11015000,25.769124733710328
909SSWR1a,11015000,13371.467225931676
909SWR94x,11016200,13823.151621745328
909SWRDWN,11016200,234.85812309248448
909SWRUPx,11016200,710.0966118448288
909TL0063,11016200,11706.06209270586
909WE0662,11015000,11334.591928580321
909WE1014,11015000,20463.990417786656
910DFWHBC,11014000,8611.988050100483
910DZRA03,11014000,11637.15628397802
910NP9ARP,11014000,1271.71680660455
910NP9CCN,11014000,6267.112033783881
910NP9RJT,11014000,8638.032783215798
910OTJMC4,11014000,0
910OTJMC5,11014000,513.0984409422097
910OTYA,11014000,12561.850138432392
910OTYLWR,11014000,11154.477614922882
910OTYMDL,11014000,9120.79291866606
910OTYPBK,11014000,9493.685640597134
910OTYUPR,11014000,8593.896970417276
910PLO182,11014000,7663.283901101203
910PS3738,11044800,5624.551392517178
910S06570,11014000,365.6657763815085
910S14762,11014000,2055.1530728099765
910SLTLWR,11014000,11362.47745276085
910ST0316,11023000,126546.93751903402
910ST0834,11014000,6825.941323175947
910SYCAM,11014000,11099.054692713313
9110,11042000,13966.154896925775
911M24926,11012000,13032.533999612639
911S07606,11012000,4839.494329935907
911TCWD10,11012000,377.1885977762611
911TTET02,11012000,1998.9142862429348
911TTET03,11012000,2492.8396973812587
911TTJR01,11012000,2125.3015598835455
9120,11023000,49477.51761138369
91203SDNB,11023000,32316.7668328218
912SDBCGB,11023000,108539.32647158529
912SDBEPP,11023000,53721.300941678084
912SDBHIE,11023000,45235.23185033453
912SDBLHE,11023000,48041.82390471471
912SDBNTC,11023000,36867.7667335391
912SDBSIE,11023000,32747.165199834977
912SDBSIW,11023000,30947.070285305548
912SDBSLP,11023000,40198.16298967979
912ST0307,11023000,33916.39819986675
912ST0308,11023000,34241.05415095978
912ST0547,11023000,44925.09696429722
912ST0548,11023000,40823.82193968484
912ST0549,11023000,42320.415203896504
912ST1371,11023000,39440.23320609616
912ST1374,11023000,47481.980309554914
912ST1380,11023000,53766.22269023061
912ST1381,11023000,49401.771126416024
912ST1387,11023000,61540.16230446641
912ST1388,11023000,57163.7535925565
912ST1389,11023000,57163.7535925565
912ST1390,11023000,57530.5246846307
912ST1391,11023000,114334.92406782566
912ST1394,11023000,57570.25986230297
912ST1395,11023000,51522.28710881747
912ST1396,11023000,108539.32647158529
912ST1397,11023000,48398.78363214663
912ST1399,11023000,57570.25986230297
912ST1401,11023000,118686.61525043742
912ST1402,11023000,116303.65332062941
912ST1403,11023000,120596.74360864043
912ST1404,11023000,115924.70398885112
912ST1405,11023000,117923.03251294304
912ST1406,11023000,60538.59390035256
912ST1407,11023000,60538.59390035256
912ST1411,11023000,117376.44957758163
912ST1413,11023000,26165.273909986638
912ST1415,11023000,58220.75836089143
912ST1417,11023000,30574.121200974158
912ST1418,11023000,32896.77965123935
912ST1419,11023000,31707.0531170876
912ST1420,11023000,29247.12666552113
912ST1421,11023000,28956.21394117912
912ST1424,11023000,54847.17801494232
912ST1425,11023000,56205.945979309065
912ST1426,11023000,54582.65809211333
912ST1431,11023000,58087.067973143196
912ST1627,11023000,46604.90233701418
912ST1628,11023000,44963.15768417668
912ST1629,11023000,46849.0977268074
912ST1630,11023000,45136.52488133576
912ST1631,11023000,45967.26941344019
912ST1632,11023000,45235.23185033453
912ST1633,11023000,115948.7487102282
9130,11023000,113030.47675582685
9140,11023000,13862.176599651806
9150,11023000,10705.744889118718
9160,11023000,41926.18524657475
9170,11023000,42838.39717805019
9180,11023000,34677.16292204441
9200,11023000,119162.65562125207
9300,11023000,55949.62579938078
93OTH,11181040,7193.713649349483
9A_DN_CS,11106550,4505.589903512835
9A_HOWAR,11106550,4404.592290510586
9A_HOWAR_CCWTMP,11106550,4404.592290510586
9A_UP_CS,11106550,4505.589903512835
9AD_CAMA,11106550,4505.589903512835
9AD_CAMA_CCWTMP,11106550,4505.589903512835
9AI_CAMA,11106550,4505.589903512835
9B_ADOLF,11106550,7473.7385943139725
9B_ADOLF_CCWTMP,11106550,7445.545038039512
9B_BARON,11106550,11218.384088132349
9BD_ADOLF,11106550,7046.15174387225
9BD_ADOLF_CCWTMP,11106550,7046.15174387225
9S,11048600,14234.546065434806
A-1,11106550,12516.285941323487
A-FBGAP,11468500,13200.345907669982
A0294500,11391000,876.508109831437
A0V83671280,11447360,9459.629727150292
AA_Airport 1,11023000,38204.6312747193
AA_C-B01-1,11028500,23389.93934608806
AA_C-B01-1a,11023000,47802.021382590734
AA_C-B03-2,11028500,23389.93934608806
AA_C-B05-3,11028500,23389.93934608806
AA_C-B05-4,11028500,23389.93934608806
AA_C-B06-5,11028500,23389.93934608806
AA_C-B07-6,11028500,23389.93934608806
AA_C-B07-7,11028500,23389.93934608806
AA_C-B08-8,11028500,23389.93934608806
AA_C-B09-10,11028500,23389.93934608806
AA_C-B12-9,11028500,23389.93934608806
AA_Outfall 12,11023000,38204.6312747193
AA_Outfall 15,11023000,38204.6312747193
AB-1,11047300,17260.182691870607
AB-2,11047300,17484.632167550208
ABY01,11181390,43769.2208825929
ABY02,11181390,43755.17558399866
AC-1,11446500,7391.252646312266
AC-3,11446500,5384.755178172819
AC-5,11446500,3425.196819860638
AC-CCR,11047300,17767.174021041432
AC-PPD,11047500,8542.14162092983
AC 10,11180700,6611.95002602391
AC 9,11180700,6905.893042289993
AC075,11166000,12450.669047258481
AC1,11181390,19264.194383540747
AC100,11166000,14065.502403798431
ACJ01,11047300,23054.715075355944
ACM1,11047300,17066.94982439154
ACM1d,11047300,16852.653539102877
ACM1u,11047300,17001.03864734472
ACM1z,11047300,17001.03864734472
ACWF18,11048200,5048.65777128394
ADSPR-1,11042800,9476.086318021817
ADSPR-2,11042800,9305.353302864774
ADSPR-3,11042800,8873.329467181495
AH10-1,11042000,13966.154896925775
AH10-1A,11042000,13966.154896925775
AH10-1B,11042000,13966.154896925775
AH10-1C,11042000,13966.154896925775
AH10-2,11042000,13966.154896925775
AH10-2A,11042000,13966.154896925775
AH10-2B,11042000,13966.154896925775
AH10-2C,11042000,13966.154896925775
AH10-3,11042000,15692.86176029938
AH10-3A,11042000,15692.86176029938
AH10-3B,11042000,15692.86176029938
AH10-3C,11042000,15692.86176029938
AH10-4,11042000,15692.86176029938
AH10-4A,11042000,15692.86176029938
AH10-4B,11042000,15692.86176029938
AH10-4C,11042000,15692.86176029938
AH14,11042000,15692.86176029938
AH168,11042000,15692.86176029938
AH169,11042000,15692.86176029938
AHC-MLS,11042000,17936.927252601236
AHCM,11120550,10485.941182688492
AHL-010,11042000,17898.38778183301
AHL-020,11042000,22061.407028097932
AHLG,11042000,13542.701540496364
AL,11181040,28812.84316000481
Alameda 107,11176900,0
Alameda 15,11176200,7577.7856323173955
Alameda 16,11176200,7577.7856323173955
Alameda 18,11176200,8153.824518374996
ALBUL,11181390,44482.47217189013
ALC20.87,11174000,4937.487197095812
ALC22.52,11173510,4485.474109000603
ALC24.66,11173510,1004.6449043968646
ALC25.21,11173500,1378.53686747057
ALC26.57,11173510,1998.3189455349661
ALC27.69,11172945,1489.4267589555004
ALC29.49,11172945,1322.7895107492536
ALDCR1,11051499,10458.994402610228
ALG13,11048600,4873.574089024196
ALG16,11048600,3007.1277251693073
ALG19,11048600,2055.2593664896826
ALG2,11048600,9465.998634570016
ALG24,11048600,1187.7134769462737
ALG4,11048600,8220.975068260068
ALG7,11048600,5134.885751475451
ALG9,11048600,5759.256521596757
ALH110,11183600,21957.502941683422
All_East_Bay_Parks_Beache,11181390,21594.72023091815
All_Long_Beach_City_Beach,11088000,27573.666650885534
All_Orange_County_Ocean_and_Bay_Beaches,11088000,9049.473986516605
All_SanDiego_County_Beaches,11046250,2680.1012195838557
All_Santa_Barbara_County_Beaches,11141000,9721.412982706288
Am River at Hwy 80,11447360,13841.18421732942
AMEC9177,11023000,9925.905563307671
AngC_Low,11298700,8730.871766125796
AngC_Up,11298700,2125.246865404346
Aquatic Park,11162753,13023.942020740842
AR-B1,11440000,1173.0363397116535
AR-B2,11440000,2987.0171299117
ARCAB,11447360,1699.9127417840216
ARCNW,11447360,7128.177724809756
Arena Cove,11467600,22769.74517615186
ARJ01,11047500,11086.501396893496
ArroyoGrandeCrHwy 1,11141500,4184.716409135064
ASBS-REF_GreenwoodCreek,11468000,22976.302305513018
ATC-08,11467000,11082.541993106128
AVI02P14,11047500,32080.43940041569
AVJ01P27d,11047500,8482.054202597521
AVJ01P27u,11047500,8482.054202597521
AVJ01P28,11047500,8326.27183821172
AVJ01P28d,11047500,9044.976704773666
AVJ01P28u,11047500,8326.27183821172
B-10,11088000,22543.633910344288
B-11,11088000,21443.356518007604
B-14,11088000,19392.91875756882
B-22,11088000,12249.03070913961
B-24,11088000,17003.963468393224
B-25,11088000,17003.963468393224
B-26,11088000,17003.963468393224
B-29,11088000,19338.928914903852
B-3,11088000,24400.992896980322
B-31,11088000,20104.989453927024
B-5,11088000,27301.404818245086
B-56,11088000,27301.404818245086
B-6,11088000,26477.764673274614
B-60,11088000,25630.730823535436
B-62,11088000,24848.348755701052
B-63,11088000,27573.666650885534
B-64,11088000,23383.505799055092
B-65,11088000,23116.882518797654
B-66,11088000,22049.90714588851
B-67,11088000,18948.636793430094
B-69,11088000,19338.928914903852
B-7,11088000,25175.525424507483
B-70,11088000,12249.03070913961
B-8,11088000,24848.348755701052
B-9,11088000,24400.992896980322
B03_AC0,11047300,17183.291420769252
B03_AC0OFFSHORE,11047300,17183.291420769252
B03_AC225L,11047300,17379.089103087743
B03_AC225LOFFSHORE,11047300,17001.03864734472
B03_AC225R,11047300,17001.03864734472
B03_AC225ROFFSHORE,11047300,17379.089103087743
B03_AC25L,11047300,17260.182691870607
B03_AC25LOFFSHORE,11047300,17128.786510830483
B03_AC25R,11047300,17183.291420769252
B03_AC25ROFFSHORE,11047300,17260.182691870607
B03_AC75L,11047300,17260.182691870607
B03_AC75LOFFSHORE,11047300,17128.786510830483
B03_AC75R,11047300,17128.786510830483
B03_AC75ROFFSHORE,11047300,17260.182691870607
B03_ACU,11047300,17183.291420769252
B03_B_TM,11046250,970.2818144762568
B03_B03W025,11048600,20922.796702833337
B03_B03W026,11048600,21430.06114980583
B03_B03W027,11048600,21430.06114980583
B03_B03W029,11048600,18485.91391514975
B03_B03W030,11048600,18485.91391514975
B03_B03W031,11048600,23255.88200359052
B03_B03W033,11048600,24752.23895577638
B03_B03W034,11048600,24867.31233890568
B03_B03W035,11048600,24867.31233890568
B03_B03W037,11048600,27785.28785395055
B03_B03W038,11048600,27854.37280950818
B03_B03W061,11088000,9049.473986516605
B03_B03W065,11088000,9049.473986516605
B03_B03W085,11103000,7666.946512053431
B03_B03W088,11103500,10221.004209061386
B03_B03W091,11103500,7600.906560556978
B03_B03W092,11103500,7600.906560556978
B03_B03W093,11103500,21091.985558551238
B03_B03W095,11103500,21928.69485871628
B03_B03W096,11103500,22272.817873329066
B03_B03W097,11103500,24577.794986722707
B03_B03W100,11103500,28240.84884346603
B03_B03W102,11103500,6821.38694373395
B03_B03W105,11118500,15962.790304378026
B03_B03W106,11118500,13463.249234138937
B03_B03W107,11118500,12356.61493112947
B03_B03W112,11118500,10825.716322383852
B03_B03W113,11118500,9651.728046773096
B03_B03W114,11118500,11644.789572386117
B03_B03W155,11023000,11467.945163411263
B03_B03W159,11023000,9068.685049680593
B03_B03W163,11023000,47602.37015526301
B03_B03W164,11023000,48686.21614721151
B03_B03W173,11048600,29624.048394036476
B03_B03W174,11048600,28930.515389514232
B03_B03W182,11088000,22049.90714588851
B03_B03W188,11088000,24400.992896980322
B03_B03W301,11118500,10259.779775231158
B03_B03W303,11103500,6790.2542354996085
B03_B03W304,11103000,6805.1971906375475
B03_B03W306,11048600,31598.588155595844
B03_B03W307,11023000,8759.595127051969
B03_BC 0M,11103500,6377.609548082148
B03_BC 5280U,11103500,4825.471144098031
B03_BC CENT,11103500,6743.565686431722
B03_BC MAR,11103500,21091.985558551238
B03_BC PAC,11103500,6790.2542354996085
B03_BC225L,11103500,6871.68896231995
B03_BC225R,11103500,21273.28945890974
B03_BC25L,11103500,6821.38694373395
B03_BC25R,11103500,21129.978309521826
B03_BC75L,11103500,6871.68896231995
B03_BC75R,11103500,21129.978309521826
B03_BCCENT,11103500,6743.565686431722
B03_BCPAC,11103500,6790.2542354996085
B03_BCS 225L,11103500,7146.25545086495
B03_BCS 225R,11103500,21273.28945890974
B03_BCS 25L,11103500,6821.38694373395
B03_BCS 25R,11103500,21129.978309521826
B03_BCS 530L,11103500,7291.423054088341
B03_BCS 530R,11103500,21610.149388510377
B03_BCS 700L,11103500,7600.906560556978
B03_BCS 75L,11103500,6871.68896231995
B03_BCS 75R,11103500,21129.978309521826
B03_BCS225LO,11103500,6871.68896231995
B03_BCS225RO,11103500,21273.28945890974
B03_BCS25LO,11103500,6821.38694373395
B03_BCS25RO,11103500,21129.978309521826
B03_BCS75LO,11103500,6871.68896231995
B03_BCS75RO,11103500,21129.978309521826
B03_BCSH 225L,11103500,7146.25545086495
B03_BCSH 225R,11103500,21273.28945890974
B03_BCSH 25L,11103500,6821.38694373395
B03_BCSH 25R,11103500,21129.978309521826
B03_BCSH 500L,11103500,7262.675762995848
B03_BCSH 500R,11103500,21273.28945890974
B03_BCSH 530L,11103500,7291.423054088341
B03_BCSH 530R,11103500,21610.149388510377
B03_BCSH 700L,11103500,7600.906560556978
B03_BCSH 75L,11103500,6871.68896231995
B03_BCSH 75R,11103500,21129.978309521826
B03_KEL10O,11023000,26615.769166205122
B03_KEL10SH,11023000,26669.7126017877
B03_KEL1100L,11023000,27104.056903224875
B03_KEL1100LO,11023000,27210.107730911506
B03_KEL1100LSH,11023000,27210.107730911506
B03_KEL1100R,11023000,26615.769166205122
B03_KEL1100RO,11023000,26615.769166205122
B03_KEL1100RSH,11023000,26615.769166205122
B03_KEL125L,11023000,26978.613420259608
B03_KEL125LO,11023000,26978.613420259608
B03_KEL125LSH,11023000,26669.7126017877
B03_KEL125R,11023000,26848.793760228873
B03_KEL125RO,11023000,26848.793760228873
B03_KEL125RSH,11023000,26635.647493687335
B03_KEL145RO,11023000,26615.769166205122
B03_KEL145RSH,11023000,26635.647493687335
B03_KEL150LO,11023000,26669.7126017877
B03_KEL150LSH,11023000,26669.7126017877
B03_KEL1MZ,11023000,26931.252935427518
B03_KEL1MZO,11023000,26931.252935427518
B03_KEL1MZSH,11023000,26931.252935427518
B03_KEL20O,11023000,26848.793760228873
B03_KEL2100L,11023000,27210.107730911506
B03_KEL2100LO,11023000,27210.107730911506
B03_KEL2100LSH,11023000,27210.107730911506
B03_KEL2100R,11023000,26510.93503940644
B03_KEL2100RO,11023000,26510.93503940644
B03_KEL2100RSH,11023000,26510.93503940644
B03_KEL225L,11023000,27104.056903224875
B03_KEL225LO,11023000,27104.056903224875
B03_KEL225LSH,11023000,27104.056903224875
B03_KEL225R,11023000,26669.7126017877
B03_KEL225RO,11023000,26615.769166205122
B03_KEL225RSH,11023000,26848.793760228873
B03_KEL250LO,11023000,26848.793760228873
B03_KEL250LSH,11023000,26848.793760228873
B03_KEL250RO,11023000,26669.7126017877
B03_KEL250RSH,11023000,26669.7126017877
B03_KEL280LO,11023000,26848.793760228873
B03_KEL280LSH,11023000,26848.793760228873
B03_KEL2MZO,11023000,26931.252935427518
B03_KEL2O,11023000,26931.252935427518
B03_LAR25,11103000,6805.1971906375475
B03_LAR50,11103000,6805.1971906375475
B03_LB0,11088000,9049.473986516605
B03_LB0O,11088000,9049.473986516605
B03_LB225R,11088000,21443.356518007604
B03_LB225RO,11088000,21443.356518007604
B03_LB25R,11088000,21340.41121253888
B03_LB25RO,11088000,21443.356518007604
B03_LB450R,11088000,21715.602628558925
B03_LB450RO,11088000,21715.602628558925
B03_LB75R,11088000,21443.356518007604
B03_LB75RO,11088000,21443.356518007604
B03_MC0,11105510,1338.0124258305864
B03_MC0L,11105510,1338.0124258305864
B03_MCN225,11105510,1542.8317921534695
B03_MCN225L,11105510,1542.8317921534695
B03_MCN25,11105510,1338.0124258305864
B03_MCN25L,11105510,1338.0124258305864
B03_MCN75,11105510,1338.0124258305864
B03_MCN75L,11105510,1338.0124258305864
B03_MCS0,11105510,1338.0124258305864
B03_MCS0L,11105510,1338.0124258305864
B03_MCS225,11105510,1557.5903887363124
B03_MCS225L,11105510,1557.5903887363124
B03_MCS25,11105510,1358.56384579401
B03_MCS25L,11105510,1358.56384579401
B03_MCS75,11105510,1433.8522616261766
B03_MCS75L,11105510,1433.8522616261766
B03_MCSN225,11105510,1542.8317921534695
B03_MCSN225L,11105510,1542.8317921534695
B03_MCSN25,11105510,1338.0124258305864
B03_MCSN25L,11105510,1338.0124258305864
B03_MCSN75,11105510,1338.0124258305864
B03_MCSN75L,11105510,1338.0124258305864
B03_MCSS225,11105510,1557.5903887363124
B03_MCSS225L,11105510,1557.5903887363124
B03_MCSS25,11105510,1358.56384579401
B03_MCSS25L,11105510,1358.56384579401
B03_MCSS75,11105510,1358.56384579401
B03_MCSS75L,11105510,1358.56384579401
B03_SAR 0,11048600,31649.76330236882
B03_SAR 0 OFF,11048600,31598.588155595844
B03_SAR 225 L,11048600,31497.65584745583
B03_SAR 225 L OFF,11048600,31497.65584745583
B03_SAR 25 L,11048600,31598.588155595844
B03_SAR 25 L OFF,11048600,31598.588155595844
B03_SAR 25 R,11048600,31649.76330236882
B03_SAR 25 R OFF,11048600,31598.588155595844
B03_SAR 450 L,11048600,31282.109759105882
B03_SAR 450 L OFF,11048600,31282.109759105882
B03_SAR 75 L,11048600,31598.588155595844
B03_SAR 75 L OFF,11048600,31598.588155595844
B03_SAR 75 R,11048600,31649.76330236882
B03_SAR 75 R OFF,11048600,31598.588155595844
B03_SCRW,11114000,8003.210617892035
B03_SGAB 0,11088000,9049.473986516605
B03_SGAB 0 OFF,11088000,9049.473986516605
B03_SGAB 25 L OFF,11088000,9049.473986516605
B03_SGAB 75 L,11088000,9049.473986516605
B03_SGAB 75 L OFF,11088000,9049.473986516605
B03_VR0,11118500,9762.534016784031
B03_VR0SZ,11118500,9762.534016784031
B03_VR225L,11118500,9963.961569267458
B03_VR225LSZ,11118500,9963.961569267458
B03_VR225R,11118500,9589.67463125211
B03_VR225RSZ,11118500,9941.60740304112
B03_VR25L,11118500,9762.534016784031
B03_VR25LSZ,11118500,9762.534016784031
B03_VR25R,11118500,9651.728046773096
B03_VR25RSZ,11118500,9651.728046773096
B03_VR75L,11118500,9762.534016784031
B03_VR75LSZ,11118500,9762.534016784031
B03_VR75R,11118500,9651.728046773096
B03_VR75RSZ,11118500,9651.728046773096
B03_VRRW,11118500,9589.67463125211
B03W025_B03,11048600,20922.796702833337
B03W026_B03,11048600,21430.06114980583
B03W027_B03,11048600,21430.06114980583
B03W029_B03,11048600,18485.91391514975
B03W030_B03,11048600,18485.91391514975
B03W031_B03,11048600,23255.88200359052
B03W033_B03,11048600,24752.23895577638
B03W034_B03,11048600,24867.31233890568
B03W035_B03,11048600,24867.31233890568
B03W037_B03,11048600,27785.28785395055
B03W038_B03,11048600,27854.37280950818
B03W061_B03,11088000,9049.473986516605
B03W065_B03,11088000,9049.473986516605
B03W085_B03,11103000,7666.946512053431
B03W088_B03,11103500,10221.004209061386
B03W091_B03,11103500,7600.906560556978
B03W092_B03,11103500,7600.906560556978
B03W093_B03,11103500,21091.985558551238
B03W095_B03,11103500,21928.69485871628
B03W096_B03,11103500,22272.817873329066
B03W097_B03,11103500,24577.794986722707
B03W100_B03,11103500,28240.84884346603
B03W102_B03,11103500,6821.38694373395
B03W105_B03,11118500,15962.790304378026
B03W106_B03,11118500,13463.249234138937
B03W107_B03,11118500,12356.61493112947
B03W112_B03,11118500,10825.716322383852
B03W113_B03,11118500,9651.728046773096
B03W114_B03,11118500,11644.789572386117
B03W155_B03,11023000,11467.945163411263
B03W159_B03,11023000,9068.685049680593
B03W163_B03,11023000,47602.37015526301
B03W164_B03,11023000,48686.21614721151
B03W301_B03,11118500,10259.779775231158
B03W303_B03,11103500,6790.2542354996085
B03W304_B03,11103000,6805.1971906375475
B03W306_B03,11048600,31598.588155595844
B03W307_B03,11023000,8759.595127051969
B13-8073,11023000,109461.395624095
B13-8074,11023000,62504.739551550585
B13-8075,11023000,62504.739551550585
B13-8076,11023000,62207.042968042166
B13-8077,11023000,62056.838584799756
B13-8078,11023000,58939.69478579308
B13-8082,11023000,60253.39112033229
B13-8084,11023000,59882.095938643666
B13-8087,11023000,56594.263424502424
B13-8090,11023000,57871.742131581734
B13-8093,11023000,112521.46104901966
B13-8095,11023000,55949.62579938078
B13-8096,11023000,55234.515533813435
B13-8098,11023000,55234.515533813435
B13-8099,11023000,54029.7357610381
B13-8100,11023000,53984.75623451413
B13-8102,11023000,30353.694563617733
B13-8105,11023000,118182.43760415314
B13-8106,11023000,30112.877277833635
B13-8108,11023000,30112.877277833635
B13-8109,11023000,50201.99680396171
B13-8111,11023000,49842.145713010614
B13-8112,11023000,50120.20643597504
B13-8113,11023000,29403.45047632172
B13-8116,11023000,28467.031142534273
B13-8117,11023000,29247.12666552113
B13-8118,11023000,49374.74307381581
B13-8121,11023000,34443.15137051934
B13-8122,11023000,47481.980309554914
B13-8123,11023000,47205.131702072715
B13-8124,11023000,46604.90233701418
B13-8127,11023000,41265.88800570359
B13-8128,11023000,45967.26941344019
B13-8129,11023000,6522.404508461341
B13-8134,11023000,8495.901678916403
B13-8136,11023000,5540.763725440504
B13-8145,11023000,9600.461555358383
B13-8146,11023000,9600.461555358383
B13-8151,11023000,11309.690145524657
B13-8152,11023000,10705.744889118718
B13-8156,11023000,38774.181864176164
B13-8157,11023000,34156.410559218435
B13-8159,11023000,21421.000406701016
B13-8160,11023000,26760.27511223162
B13-8163,11023000,30011.586719030725
B13-8218,11042000,13641.106189987502
B13-8219,11042000,15692.86176029938
B13-8222,11042000,13966.154896925775
B13-8233,11042000,3581.0631487723895
B13-8236,11042000,3993.9026735645384
B13-8239,11042000,4248.882828837789
B13-8259,11047300,6971.937628733837
B13-8263,11047300,8111.520827523575
B13-8265,11047300,7591.131723183781
B13-8267,11047300,7523.261859659663
B13-8269,11048600,21446.962513569142
B13-8273,11048600,14658.207690369021
B13-8274,11048600,11144.754462864612
B13-8275,11048600,10650.570473992886
B13-8279,11048600,10011.639756466258
B13-8280,11048600,12641.367323105409
B13-8285,11048600,7560.654687184613
B13-8288,11048600,3758.2128613067052
B13-8290,11048600,4297.088191884842
B13-8291,11048600,3304.2584526356104
B13-8292,11048600,2967.5072990954613
B13-8346,11088000,23116.882518797654
B13-8353,11088000,9049.473986516605
B13-8355,11088000,24400.992896980322
B13-8369,11088000,8128.550180959937
B13-8372,11088000,20638.0071450232
B13-8378,11088000,7434.316306768866
B13-8383,11088000,19338.928914903852
B13-8388,11088000,25630.730823535436
B13-8389,11088000,18475.102263453962
B13-8390,11103000,7224.082697969827
B13-8391,11103000,6970.825334656189
B13-8394,11088000,15713.530889315742
B13-8395,11088000,15392.868124218126
B13-8403,11103000,5074.848377216649
B13-8407,11103500,6377.609548082148
B13-8409,11103500,20010.9861328142
B13-8411,11103500,4798.818705412323
B13-8413,11103500,9586.155709548832
B13-8417,11103500,12154.193843613346
B13-8419,11106550,11949.524408933197
B13-8421,11106550,9190.26188566865
B13-8429,11114000,7686.935221070071
B13-8430,11114000,11270.421215509708
B13-8431,11119750,5028.789252908262
B13-8500,11023000,47938.4674586249
B13-9040,11023000,49477.51761138369
B13-9121,11042000,8015.725910144112
B13-9135,11046250,3408.354165077939
B13-9150,11047300,12714.288103067414
B13-9152,11047300,12714.288103067414
B13-9159,11047300,15899.48688401008
B13-9161,11047300,18003.834327436074
B13-9166,11047300,18003.834327436074
B13-9171,11047300,19104.601034622086
B13-9186,11048600,23076.185300369125
B13-9192,11048600,20219.407826732968
B13-9194,11048600,24024.36730340258
B13-9197,11048600,27854.37280950818
B13-9245,11088000,9049.473986516605
B13-9303,11103500,21653.516889318344
B13-9316,11105510,5783.367674801477
B13-9319,11103500,26515.405731118062
B13-9326,11105510,10188.219535579077
B13-9331,11105510,1542.8317921534695
B13-9336,11105510,8675.022303612088
B13-9341,11104000,3795.9825037061287
B13-9434,11118500,13463.249234138937
B13-9454,11120510,4709.597315835932
B13-9456,11120510,4709.597315835932
B13-9458,11119500,3828.400064059542
B13-9465,11120510,5798.730646926595
B13-9466,11119750,5697.140751819961
B13-9467,11120510,6590.1368844765
B13-9468,11120510,7917.70217360827
B13-9470,11120510,4664.574881969138
B13-9476,11120550,7365.973847947129
B13-9482,11120550,7365.973847947129
B13-9484,11120550,11529.762468737503
B13-9487,11120550,6733.85404191105
B13-9488,11120550,3489.736256539095
B13-UCD-Tate,11367500,11664.101826438367
B14-UCD-Tate,11367500,12174.758681584428
B15-UCD-Tate,11367500,9087.174111365235
B16-UCD-Tate,11367500,9404.429096745916
B18-10000,11088000,25630.730823535436
B18-10001,11088000,24400.992896980322
B18-10003,11088000,23116.882518797654
B18-10004,11088000,24400.992896980322
B18-10015,11023000,26760.27511223162
B18-10016,11023000,35363.34158398372
B18-10017,11023000,21421.000406701016
B18-10019,11023000,42838.39717805019
B18-10020,11023000,7642.46371074421
B18-10022,11023000,47205.131702072715
B18-10023,11023000,32747.165199834977
B18-10024,11023000,50793.98736123213
